亜,1,7,7,ア,
罵,1611,15,7,バ,ののし:る
拝,1612,8,6,ハイ,おが:む
杯,1613,8,7,ハイ,さかずき
背,1614,9,6,ハイ,せ・せい・そむ:く・そむ:ける
肺,1615,9,6,ハイ,
俳,1616,10,6,ハイ,
配,1617,10,3,ハイ,くば:る
排,1618,11,7,ハイ,
敗,1619,11,4,ハイ,やぶ:れる
廃,1620,12,7,ハイ,すた:れる・すた:る
輩,1621,15,7,ハイ,
売,1622,7,2,バイ,う:る・う:れる
倍,1623,10,3,バイ,
梅,1624,10,4,バイ,うめ
培,1625,11,7,バイ,つちか:う
陪,1626,11,7,バイ,
媒,1627,12,7,バイ,
買,1628,12,2,バイ,か:う
賠,1629,15,7,バイ,
白,1630,5,1,ハク・ビャク,しろ・しら・しろ:い
伯,1631,7,7,ハク,
拍,1632,8,7,ハク・ヒョウ,
泊,1633,8,7,ハク,と:まる・と:める
迫,1634,8,7,ハク,せま:る
剝,1635,10,7,ハク,は:がす・は:ぐ・は:がれる・は:げる
舶,1636,11,7,ハク,
博,1637,12,4,ハク・バク,
薄,1638,16,7,ハク,うす:い・うす:める・うす:まる・うす:らぐ・うす:れる
麦,1639,7,2,バク,むぎ
漠,1640,13,7,バク,
縛,1641,16,7,バク,しば:る
爆,1642,19,7,バク,
箱,1643,15,3,,はこ
箸,1644,15,7,,はし
畑,1645,9,3,,はた・はたけ
肌,1646,6,7,,はだ
八,1647,2,1,ハチ,や・や:つ・やっ:つ・よう
鉢,1648,13,7,ハチ・ハツ,
発,1649,9,3,ハツ・ホツ,
髪,1650,14,7,ハツ,かみ
伐,1651,6,7,バツ,
抜,1652,7,7,バツ,ぬ:く・ぬ:ける・ぬ:かす・ぬ:かる
罰,1653,14,7,バツ・バチ,
閥,1654,14,7,バツ,
反,1655,4,3,ハン・ホン・タン,そ:る・そ:らす
半,1656,5,2,ハン,なか:ば
氾,1657,5,7,ハン,
犯,1658,5,5,ハン,おか:す
帆,1659,6,7,ハン,ほ
汎,1660,6,7,ハン,
伴,1661,7,7,ハン・バン,ともな:う
判,1662,7,5,ハン・バン,
坂,1663,7,3,ハン,さか
阪,1664,7,4,ハン,
板,1665,8,3,ハン・バン,いた
版,1666,8,5,ハン,
班,1667,10,6,ハン,
畔,1668,10,7,ハン,
般,1669,10,7,ハン,
販,1670,11,7,ハン,
斑,1671,12,7,ハン,
飯,1672,12,4,ハン,めし
搬,1673,13,7,ハン,
煩,1674,13,7,ハン・ボン,わずら:う・わずら:わす
頒,1675,13,7,ハン,
範,1676,15,7,ハン,
繁,1677,16,7,ハン,
藩,1678,18,7,ハン,
晩,1679,12,6,バン,
番,1680,12,2,バン,
蛮,1681,12,7,バン,
盤,1682,15,7,バン,
比,1683,4,5,ヒ,くら:べる
皮,1684,5,3,ヒ,かわ
妃,1685,6,7,ヒ,
否,1686,7,6,ヒ,いな
批,1687,7,6,ヒ,
彼,1688,8,7,ヒ,かれ・かの
披,1689,8,7,ヒ,
肥,1690,8,5,ヒ,こ:える・こえ・こ:やす・こ:やし
非,1691,8,5,ヒ,
卑,1692,9,7,ヒ,いや:しい・いや:しむ・いや:しめる
飛,1693,9,4,ヒ,と:ぶ・と:ばす
疲,1694,10,7,ヒ,つか:れる
秘,1695,10,6,ヒ,ひ:める
被,1696,10,7,ヒ,こうむ:る
悲,1697,12,3,ヒ,かな:しい・かな:しむ
扉,1698,12,7,ヒ,とびら
費,1699,12,5,ヒ,つい:やす・つい:える
碑,1700,14,7,ヒ,
罷,1701,15,7,ヒ,
避,1702,16,7,ヒ,さ:ける
尾,1703,7,7,ビ,お
眉,1704,9,7,ビ・ミ,まゆ
美,1705,9,3,ビ,うつく:しい
備,1706,12,5,ビ,そな:える・そな:わる
微,1707,13,7,ビ,
鼻,1708,14,3,ビ,はな
膝,1709,15,7,,ひざ
肘,1710,7,7,,ひじ
匹,1711,4,7,ヒツ,ひき
必,1712,5,4,ヒツ,かなら:ず
泌,1713,8,7,ヒツ・ヒ,
筆,1714,12,3,ヒツ,ふで
姫,1715,10,7,,ひめ
百,1716,6,1,ヒャク,
氷,1717,5,3,ヒョウ,こおり・ひ
表,1718,8,3,ヒョウ,おもて・あらわ:す・あらわ:れる
俵,1719,10,6,ヒョウ,たわら
票,1720,11,4,ヒョウ,
評,1721,12,5,ヒョウ,
漂,1722,14,7,ヒョウ,ただよ:う
標,1723,15,4,ヒョウ,
苗,1724,8,7,ビョウ,なえ・なわ
秒,1725,9,3,ビョウ,
病,1726,10,3,ビョウ・ヘイ,や:む・やまい
描,1727,11,7,ビョウ,えが:く・か:く
猫,1728,11,7,ビョウ,ねこ
品,1729,9,3,ヒン,しな
浜,1730,10,7,ヒン,はま
貧,1731,11,5,ヒン・ビン,まず:しい
賓,1732,15,7,ヒン,
頻,1733,17,7,ヒン,
敏,1734,10,7,ビン,
瓶,1735,11,7,ビン,
不,1736,4,4,フ・ブ,
夫,1737,4,4,フ・フウ,おっと
父,1738,4,2,フ,ちち
付,1739,5,4,フ,つ:ける・つ:く
布,1740,5,5,フ,ぬの
扶,1741,7,7,フ,
府,1742,8,4,フ,
怖,1743,8,7,フ,こわ:い
阜,1744,8,4,フ,
附,1745,8,7,フ,
訃,1746,9,7,フ,
負,1747,9,3,フ,ま:ける・ま:かす・お:う
赴,1748,9,7,フ,おもむ:く
浮,1749,10,7,フ,う:く・う:かれる・う:かぶ・う:かべる
婦,1750,11,5,フ,
符,1751,11,7,フ,
富,1752,12,4,フ・フウ,と:む・とみ
普,1753,12,7,フ,
腐,1754,14,7,フ,くさ:る・くさ:れる・くさ:らす
敷,1755,15,7,フ,し:く
膚,1756,15,7,フ,
賦,1757,15,7,フ,
譜,1758,19,7,フ,
侮,1759,8,7,ブ,あなど:る
武,1760,8,5,ブ・ム,
部,1761,11,3,ブ,
舞,1762,15,7,ブ,ま:う・まい
封,1763,9,7,フウ・ホウ,
風,1764,9,2,フウ・フ,かぜ・かざ
伏,1765,6,7,フク,ふ:せる・ふ:す
服,1766,8,3,フク,
副,1767,11,4,フク,
幅,1768,12,7,フク,はば
復,1769,12,5,フク,
福,1770,13,3,フク,
腹,1771,13,6,フク,はら
複,1772,14,5,フク,
覆,1773,18,7,フク,おお:う・くつがえ:す・くつがえ:る
払,1774,5,7,フツ,はら:う
沸,1775,8,7,フツ,わ:く・わ:かす
仏,1776,4,5,ブツ,ほとけ
物,1777,8,3,ブツ・モツ,もの
粉,1778,10,5,フン,こ・こな
紛,1779,10,7,フン,まぎ:れる・まぎ:らす・まぎ:らわす・まぎ:らわしい
雰,1780,12,7,フン,
噴,1781,15,7,フン,ふ:く
墳,1782,15,7,フン,
憤,1783,15,7,フン,いきどお:る
奮,1784,16,6,フン,ふる:う
分,1785,4,2,ブン・フン・ブ,わ:ける・わ:かれる・わ:かる・わ:かつ
文,1786,4,1,ブン・モン,ふみ
聞,1787,14,2,ブン・モン,き:く・き:こえる
丙,1788,5,7,ヘイ,
平,1789,5,3,ヘイ・ビョウ,たい:ら・ひら
兵,1790,7,4,ヘイ・ヒョウ,
併,1791,8,7,ヘイ,あわ:せる
並,1792,8,6,ヘイ,なみ・なら:べる・なら:ぶ・なら:びに
柄,1793,9,7,ヘイ,がら・え
陛,1794,10,6,ヘイ,
閉,1795,11,6,ヘイ,と:じる・と:ざす・し:める・し:まる
塀,1796,12,7,ヘイ,
幣,1797,15,7,ヘイ,
弊,1798,15,7,ヘイ,
蔽,1799,15,7,ヘイ,
餅,1800,15,7,ヘイ,もち
米,1801,6,2,ベイ・マイ,こめ
壁,1802,16,7,ヘキ,かべ
璧,1803,18,7,ヘキ,
癖,1804,18,7,ヘキ,くせ
別,1805,7,4,ベツ,わか:れる
蔑,1806,14,7,ベツ,さげす:む
片,1807,4,6,ヘン,かた
辺,1808,5,4,ヘン,あた:り・べ
返,1809,7,3,ヘン,かえ:す・かえ:る
変,1810,9,4,ヘン,か:わる・か:える
偏,1811,11,7,ヘン,かたよ:る
遍,1812,12,7,ヘン,
編,1813,15,5,ヘン,あ:む
弁,1814,5,5,ベン,
便,1815,9,4,ベン・ビン,たよ:り
勉,1816,10,3,ベン,
歩,1817,8,2,ホ・ブ・フ,ある:く・あゆ:む
保,1818,9,5,ホ,たも:つ
哺,1819,10,7,ホ,
捕,1820,10,7,ホ,と:らえる・と:らわれる・と:る・つか:まえる・つか:まる
補,1821,12,6,ホ,おぎな:う
舗,1822,15,7,ホ,
母,1823,5,2,ボ,はは
募,1824,12,7,ボ,つの:る
墓,1825,13,5,ボ,はか
慕,1826,14,7,ボ,した:う
暮,1827,14,6,ボ,く:れる・く:らす
簿,1828,19,7,ボ,
方,1829,4,2,ホウ,かた
包,1830,5,4,ホウ,つつ:む
芳,1831,7,7,ホウ,かんば:しい
邦,1832,7,7,ホウ,
奉,1833,8,7,ホウ・ブ,たてまつ:る
宝,1834,8,6,ホウ,たから
抱,1835,8,7,ホウ,だ:く・いだ:く・かか:える
放,1836,8,3,ホウ,はな:す・はな:つ・はな:れる・ほう:る
法,1837,8,4,ホウ・ハッ・ホッ,
泡,1838,8,7,ホウ,あわ
胞,1839,9,7,ホウ,
俸,1840,10,7,ホウ,
倣,1841,10,7,ホウ,なら:う
峰,1842,10,7,ホウ,みね
砲,1843,10,7,ホウ,
崩,1844,11,7,ホウ,くず:れる・くず:す
訪,1845,11,6,ホウ,おとず:れる・たず:ねる
報,1846,12,5,ホウ,むく:いる
蜂,1847,13,7,ホウ,はち
豊,1848,13,5,ホウ,ゆた:か
飽,1849,13,7,ホウ,あ:きる・あ:かす
褒,1850,15,7,ホウ,ほ:める
縫,1851,16,7,ホウ,ぬ:う
亡,1852,3,6,ボウ・モウ,な:い
乏,1853,4,7,ボウ,とぼ:しい
忙,1854,6,7,ボウ,いそが:しい
坊,1855,7,7,ボウ・ボッ,
妨,1856,7,7,ボウ,さまた:げる
忘,1857,7,6,ボウ,わす:れる
防,1858,7,5,ボウ,ふせ:ぐ
房,1859,8,7,ボウ,ふさ
肪,1860,8,7,ボウ,
某,1861,9,7,ボウ,
冒,1862,9,7,ボウ,おか:す
剖,1863,10,7,ボウ,
紡,1864,10,7,ボウ,つむ:ぐ
望,1865,11,4,ボウ・モウ,のぞ:む
傍,1866,12,7,ボウ,かたわ:ら
帽,1867,12,7,ボウ,
棒,1868,12,6,ボウ,
貿,1869,12,5,ボウ,
貌,1870,14,7,ボウ,
暴,1871,15,5,ボウ・バク,あば:く・あば:れる
膨,1872,16,7,ボウ,ふく:らむ・ふく:れる
謀,1873,16,7,ボウ・ム,はか:る
頰,1874,16,7,,ほお
北,1875,5,2,ホク,きた
木,1876,4,1,ボク・モク,き・こ
朴,1877,6,7,ボク,
牧,1878,8,4,ボク,まき
睦,1879,13,7,ボク,
僕,1880,14,7,ボク,
墨,1881,14,7,ボク,すみ
撲,1882,15,7,ボク,
没,1883,7,7,ボツ,
勃,1884,9,7,ボツ,
堀,1885,11,7,,ほり
本,1886,5,1,ホン,もと
奔,1887,8,7,ホン,
翻,1888,18,7,ホン,ひるがえ:る・ひるがえ:す
凡,1889,3,7,ボン・ハン,
盆,1890,9,7,ボン,
麻,1891,11,7,マ,あさ
摩,1892,15,7,マ,
磨,1893,16,7,マ,みが:く
魔,1894,21,7,マ,
毎,1895,6,2,マイ,
妹,1896,8,2,マイ,いもうと
枚,1897,8,6,マイ,
昧,1898,9,7,マイ,
埋,1899,10,7,マイ,う:める・う:まる・う:もれる
幕,1900,13,6,マク・バク,
膜,1901,14,7,マク,
枕,1902,8,7,,まくら
又,1903,2,7,,また
末,1904,5,4,マツ・バツ,すえ
抹,1905,8,7,マツ,
万,1906,3,2,マン・バン,
満,1907,12,4,マン,み:ちる・み:たす
慢,1908,14,7,マン,
漫,1909,14,7,マン,
未,1910,5,4,ミ,
味,1911,8,3,ミ,あじ・あじ:わう
魅,1912,15,7,ミ,
岬,1913,8,7,,みさき
密,1914,11,6,ミツ,
蜜,1915,14,7,ミツ,
脈,1916,10,5,ミャク,
妙,1917,7,7,ミョウ,
民,1918,5,4,ミン,たみ
眠,1919,10,7,ミン,ねむ:る・ねむ:い
矛,1920,5,7,ム,ほこ
務,1921,11,5,ム,つと:める・つと:まる
無,1922,12,4,ム・ブ,な:い
夢,1923,13,5,ム,ゆめ
霧,1924,19,7,ム,きり
娘,1925,10,7,,むすめ
名,1926,6,1,メイ・ミョウ,な
命,1927,8,3,メイ・ミョウ,いのち
明,1928,8,2,メイ・ミョウ,あ:かり・あか:るい・あか:るむ・あか:らむ・あき:らか・あ:ける・あ:く・あ:くる・あ:かす
迷,1929,9,5,メイ,まよ:う
冥,1930,10,7,メイ・ミョウ,
盟,1931,13,6,メイ,
銘,1932,14,7,メイ,
鳴,1933,14,2,メイ,な:く・な:る・な:らす
滅,1934,13,7,メツ,ほろ:びる・ほろ:ぼす
免,1935,8,7,メン,まぬか:れる
面,1936,9,3,メン,おも・おもて・つら
綿,1937,14,5,メン,わた
麺,1938,16,7,メン,
茂,1939,8,7,モ,しげ:る
模,1940,14,6,モ・ボ,
毛,1941,4,2,モウ,け
妄,1942,6,7,モウ・ボウ,
盲,1943,8,7,モウ,
耗,1944,10,7,モウ・コウ,
猛,1945,11,7,モウ,
網,1946,14,7,モウ,あみ
目,1947,5,1,モク・ボク,め・ま
黙,1948,15,7,モク,だま:る
門,1949,8,2,モン,かど
紋,1950,10,7,モン,
問,1951,11,3,モン,と:う・と:い・とん
冶,1952,7,7,ヤ,
夜,1953,8,2,ヤ,よ・よる
野,1954,11,2,ヤ,の
弥,1955,8,7,,や
厄,1956,4,7,ヤク,
役,1957,7,3,ヤク・エキ,
約,1958,9,4,ヤク,
訳,1959,11,6,ヤク,わけ
薬,1960,16,3,ヤク,くすり
躍,1961,21,7,ヤク,おど:る
闇,1962,17,7,,やみ
由,1963,5,3,ユ・ユウ・ユイ,よし
油,1964,8,3,ユ,あぶら
喩,1965,12,7,ユ,
愉,1966,12,7,ユ,
諭,1967,16,7,ユ,さと:す
輸,1968,16,5,ユ,
癒,1969,18,7,ユ,い:える・い:やす
唯,1970,11,7,ユイ・イ,
友,1971,4,2,ユウ,とも
有,1972,6,3,ユウ・ウ,あ:る
勇,1973,9,4,ユウ,いさ:む
幽,1974,9,7,ユウ,
悠,1975,11,7,ユウ,
郵,1976,11,6,ユウ,
湧,1977,12,7,ユウ,わ:く
猶,1978,12,7,ユウ,
裕,1979,12,7,ユウ,
遊,1980,12,3,ユウ・ユ,あそ:ぶ
雄,1981,12,7,ユウ,お・おす
誘,1982,14,7,ユウ,さそ:う
憂,1983,15,7,ユウ,うれ:える・うれ:い・う:い
融,1984,16,7,ユウ,
優,1985,17,6,ユウ,やさ:しい・すぐ:れる
与,1986,3,7,ヨ,あた:える
予,1987,4,3,ヨ,
余,1988,7,5,ヨ,あま:る・あま:す
誉,1989,13,7,ヨ,ほま:れ
預,1990,13,6,ヨ,あず:ける・あず:かる
幼,1991,5,6,ヨウ,おさな:い
用,1992,5,2,ヨウ,もち:いる
羊,1993,6,3,ヨウ,ひつじ
妖,1994,7,7,ヨウ,あや:しい
洋,1995,9,3,ヨウ,
要,1996,9,4,ヨウ,かなめ・い:る
容,1997,10,5,ヨウ,
庸,1998,11,7,ヨウ,
揚,1999,12,7,ヨウ,あ:げる・あ:がる
揺,2000,12,7,ヨウ,ゆ:れる・ゆ:る・ゆ:らぐ・ゆ:るぐ・ゆ:する・ゆ:さぶる・ゆ:すぶる
葉,2001,12,3,ヨウ,は
陽,2002,12,3,ヨウ,
溶,2003,13,7,ヨウ,と:ける・と:かす・と:く
腰,2004,13,7,ヨウ,こし
様,2005,14,3,ヨウ,さま
瘍,2006,14,7,ヨウ,
踊,2007,14,7,ヨウ,おど:る・おど:り
窯,2008,15,7,ヨウ,かま
養,2009,15,4,ヨウ,やしな:う
擁,2010,16,7,ヨウ,
謡,2011,16,7,ヨウ,うたい・うた:う
曜,2012,18,2,ヨウ,
抑,2013,7,7,ヨク,おさ:える
沃,2014,7,7,ヨク,
浴,2015,10,4,ヨク,あ:びる・あ:びせる
欲,2016,11,6,ヨク,ほっ:する・ほ:しい
翌,2017,11,6,ヨク,
翼,2018,17,7,ヨク,つばさ
拉,2019,8,7,ラ,
裸,2020,13,7,ラ,はだか
羅,2021,19,7,ラ,
来,2022,7,2,ライ,く:る・きた:る・きた:す
雷,2023,13,7,ライ,かみなり
頼,2024,16,7,ライ,たの:む・たの:もしい・たよ:る
絡,2025,12,7,ラク,から:む・から:まる・から:める
落,2026,12,3,ラク,お:ちる・お:とす
酪,2027,13,7,ラク,
辣,2028,14,7,ラツ,
乱,2029,7,6,ラン,みだ:れる・みだ:す
卵,2030,7,6,ラン,たまご
覧,2031,17,6,ラン,
濫,2032,18,7,ラン,
藍,2033,18,7,ラン,あい
欄,2034,20,7,ラン,
吏,2035,6,7,リ,
利,2036,7,4,リ,き:く
里,2037,7,2,リ,さと
理,2038,11,2,リ,
痢,2039,12,7,リ,
裏,2040,13,6,リ,うら
履,2041,15,7,リ,は:く
璃,2042,15,7,リ,
離,2043,19,7,リ,はな:れる・はな:す
陸,2044,11,4,リク,
立,2045,5,1,リツ・リュウ,た:つ・た:てる
律,2046,9,6,リツ・リチ,
慄,2047,13,7,リツ,
略,2048,11,5,リャク,
柳,2049,9,7,リュウ,やなぎ
流,2050,10,3,リュウ・ル,なが:れる・なが:す
留,2051,10,5,リュウ・ル,と:める・と:まる
竜,2052,10,7,リュウ,たつ
粒,2053,11,7,リュウ,つぶ
隆,2054,11,7,リュウ,
硫,2055,12,7,リュウ,
侶,2056,9,7,リョ,
旅,2057,10,3,リョ,たび
虜,2058,13,7,リョ,
慮,2059,15,7,リョ,
了,2060,2,7,リョウ,
両,2061,6,3,リョウ,
良,2062,7,4,リョウ,よ:い
料,2063,10,4,リョウ,
涼,2064,11,7,リョウ,すず:しい・すず:む
猟,2065,11,7,リョウ,
陵,2066,11,7,リョウ,みささぎ
量,2067,12,4,リョウ,はか:る
僚,2068,14,7,リョウ,
領,2069,14,5,リョウ,
寮,2070,15,7,リョウ,
療,2071,17,7,リョウ,
瞭,2072,17,7,リョウ,
糧,2073,18,7,リョウ・ロウ,かて
力,2074,2,1,リョク・リキ,ちから
緑,2075,14,3,リョク・ロク,みどり
林,2076,8,1,リン,はやし
厘,2077,9,7,リン,
倫,2078,10,7,リン,
輪,2079,15,4,リン,わ
隣,2080,16,7,リン,とな:る・となり
臨,2081,18,6,リン,のぞ:む
瑠,2082,14,7,ル,
涙,2083,10,7,ルイ,なみだ
累,2084,11,7,ルイ,
塁,2085,12,7,ルイ,
類,2086,18,4,ルイ,たぐ:い
令,2087,5,4,レイ,
礼,2088,5,3,レイ・ライ,
冷,2089,7,4,レイ,つめ:たい・ひ:える・ひ:や・ひ:やす・ひ:やかす・さ:める・さ:ます
励,2090,7,7,レイ,はげ:む・はげ:ます
戻,2091,7,7,レイ,もど:す・もど:る
例,2092,8,4,レイ,たと:える
鈴,2093,13,7,レイ・リン,すず
零,2094,13,7,レイ,
霊,2095,15,7,レイ・リョウ,たま
隷,2096,16,7,レイ,
齢,2097,17,7,レイ,
麗,2098,19,7,レイ,うるわ:しい
暦,2099,14,7,レキ,こよみ
歴,2100,14,5,レキ,
列,2101,6,3,レツ,
劣,2102,6,7,レツ,おと:る
烈,2103,10,7,レツ,
裂,2104,12,7,レツ,さ:く・さ:ける
恋,2105,10,7,レン,こ:う・こい・こい:しい
連,2106,10,4,レン,つら:なる・つら:ねる・つ:れる
廉,2107,13,7,レン,
練,2108,14,3,レン,ね:る
錬,2109,16,7,レン,
呂,2110,7,7,ロ,
炉,2111,8,7,ロ,
賂,2112,13,7,ロ,
路,2113,13,3,ロ,じ
露,2114,21,7,ロ・ロウ,つゆ
老,2115,6,4,ロウ,お:いる・ふ:ける
労,2116,7,4,ロウ,
弄,2117,7,7,ロウ,もてあそ:ぶ
郎,2118,9,7,ロウ,
朗,2119,10,6,ロウ,ほが:らか
浪,2120,10,7,ロウ,
廊,2121,12,7,ロウ,
楼,2122,13,7,ロウ,
漏,2123,14,7,ロウ,も:る・も:れる・も:らす
籠,2124,22,7,ロウ,かご・こ:もる
六,2125,4,1,ロク,む・む:つ・むっ:つ・むい
録,2126,16,4,ロク,
麓,2127,19,7,ロク,ふもと
論,2128,15,6,ロン,
和,2129,8,3,ワ・オ,やわ:らぐ・やわ:らげる・なご:む・なご:やか
話,2130,13,2,ワ,はな:す・はなし
賄,2131,13,7,ワイ,まかな:う
脇,2132,10,7,,わき
惑,2133,12,7,ワク,まど:う
枠,2134,8,7,,わく
湾,2135,12,7,ワン,
腕,2136,12,7,ワン,うで
